Date,Open,High,Low,Close,Shares Traded,Turnover (Rs. Cr)
19-Jun-18,708.95,712,694.5,695.75,2008178,1408983043
20-Jun-18,699.9,700.5,688.3,690.55,2117024,1464011880
21-Jun-18,694.7,702.75,682.2,685.3,2599578,1804308502
22-Jun-18,686,692.8,679.5,691.15,1604665,1102238927
25-Jun-18,692.95,699.9,691,696.15,1850829,1287479379
26-Jun-18,695,699.9,682.15,687.85,1687463,1164244912
27-Jun-18,692,716.9,690,714.25,5570107,3947097822
28-Jun-18,716.05,721.75,659.25,664.25,8192199,5594503625
29-Jun-18,673.9,675.8,634.15,655.45,10890801,7097793243
02-Jul-18,657.95,669.5,640,657.2,4422723,2904374045
03-Jul-18,659.95,666.2,654.3,660.85,3506534,2318327036
04-Jul-18,665.35,665.4,652,654.5,2070241,1357415666
05-Jul-18,662,663.05,645,646.65,2864186,1864079355
06-Jul-18,649.7,651.05,633,634.9,5193752,3320174222
09-Jul-18,640,648.35,637,643.85,1990065,1279518293
10-Jul-18,649,661,645.3,650.75,3496172,2282555854
11-Jul-18,655,669.8,651.05,654.4,5529491,3657585026
12-Jul-18,659.3,664,645,647.7,3416881,2231420390
13-Jul-18,647,655,635.5,641.05,3194276,2066585160
16-Jul-18,643.95,661.55,638.2,657.3,2856991,1863939619
17-Jul-18,654,664.9,644.55,646.8,2658597,1738412040
18-Jul-18,650,654.9,640,646.3,2568607,1663582244
19-Jul-18,646.3,654.95,640,642.2,1610766,1038858610
20-Jul-18,644.1,661.75,643.5,659.45,2868824,1883039256
23-Jul-18,658,660.95,639.5,648.55,3696991,2390360948
24-Jul-18,653.65,654.9,639.1,641.5,3855335,2479744093
25-Jul-18,644,646.15,627.2,631.35,2269581,1447260012
26-Jul-18,624,634.6,612.4,632.05,3542338,2217885993
27-Jul-18,632.9,649.65,623.65,645.1,3040306,1926323419
30-Jul-18,648,658.75,646.3,655.45,3393232,2211411574
31-Jul-18,661,684.9,661,680.75,9680690,6567574231
01-Aug-18,684.4,687.5,672.6,681.1,2887901,1963613581
02-Aug-18,678.8,683.35,666.5,669,1958340,1316438633
03-Aug-18,672,674.95,654.75,662.75,2862463,1890983340
06-Aug-18,662.75,672.95,662.75,667.1,2226904,1488252458
07-Aug-18,670,674.75,652,658.75,2689721,1785633492
08-Aug-18,660,666.9,650.5,653.9,2074919,1363397227
09-Aug-18,655,658.5,643.9,646.2,2146227,1391671866
10-Aug-18,648.85,649.8,634.1,645.95,3135726,2008461344
13-Aug-18,649,667.7,647,659.95,5306724,3508330671
14-Aug-18,663,677.5,660.5,672.8,5529769,3712926733
16-Aug-18,675,680.7,664.25,668.65,3624795,2434364616
17-Aug-18,666,690,659.4,687.7,3955484,2677481751
20-Aug-18,685,697.5,678.25,687.95,3577624,2464717672
21-Aug-18,695,717.1,694.4,709.4,7918861,5618085455
23-Aug-18,710,738,709,726.65,11534012,8333547036
24-Aug-18,729.5,737,712.6,718.55,3625878,2629310856
27-Aug-18,720,742,720,737.95,2968641,2174722559
28-Aug-18,740.9,748.9,734.25,736.1,3782709,2804474125
29-Aug-18,738,741.25,722.45,734.45,3627848,2657590915
30-Aug-18,734.45,737,720.25,731.9,4304298,3134839589
31-Aug-18,734,768.75,731.25,765.8,7276056,5480718002
03-Sep-18,768,776.5,741.5,745.65,3610990,2754288576
04-Sep-18,751.2,766.9,747.4,763.9,4488658,3416140175
05-Sep-18,764.9,779.35,757.25,766.15,6093648,4684092698
06-Sep-18,767,780,756.25,775.05,3982477,3052216550
07-Sep-18,775,775,764.2,772.2,2059329,1586461683
10-Sep-18,774,776.6,758.65,766.25,2820247,2160054685
11-Sep-18,772,773.8,738.45,747.2,3817364,2876682076
12-Sep-18,750,751.9,728.6,739.8,3934021,2920319226
14-Sep-18,739.9,761.8,721.55,760.45,3591403,2677872430
17-Sep-18,759.5,772.75,755,767.55,2233000,1712601623
18-Sep-18,769.85,769.85,750,754.7,2206998,1668595906
19-Sep-18,757,772,751.2,769.95,2025718,1546153014
21-Sep-18,765,769.35,693,738.05,4434535,3308229003
24-Sep-18,740,764,737.55,751.45,2811682,2126595212
25-Sep-18,751.45,772.7,745.1,758.75,2812964,2142346763
26-Sep-18,758.55,768.15,739.05,748.85,3224771,2431651100
27-Sep-18,748.85,758.95,737.2,746.05,3479414,2602336210
28-Sep-18,738,756,725,745.5,2971384,2204804061
01-Oct-18,749,763.5,741.7,759.55,2233369,1685834867
03-Oct-18,764,780.8,744.4,750.15,5236214,3993147023
04-Oct-18,742.55,742.9,713,719.85,6561009,4742747581
05-Oct-18,718,723.9,695.5,714.5,4769105,3398635481
08-Oct-18,714.5,719.4,683.65,694.9,2643927,1851371050
09-Oct-18,695,705,690.7,696.1,2729413,1904206711
10-Oct-18,692.1,714,691.05,699.3,3409416,2392753175
11-Oct-18,680,702.05,677.65,695.45,3611423,2494656126
12-Oct-18,692.05,702.55,688,693.8,2727205,1895585919
15-Oct-18,693.5,709.4,681.45,694.55,4146878,2876215159
16-Oct-18,695,727.6,694.55,718.7,2889306,2053573914
17-Oct-18,721,735,717.6,720.5,3320857,2406920660
19-Oct-18,710,711.55,688.4,690.8,2049802,1430000193
22-Oct-18,688,690,664.65,676.55,3293136,2225430393
23-Oct-18,676,683.9,666,668.25,1656193,1117654621
24-Oct-18,668,675,646,667.4,3180852,2094329832
25-Oct-18,660.75,666.15,649.05,651.4,2142283,1408804570
26-Oct-18,655.95,656.9,640.4,653.3,1397821,910095900
29-Oct-18,663,669.05,644,664.25,1942428,1281815107
30-Oct-18,658,692.45,657.9,685.1,3825436,2605036428
31-Oct-18,695,748.8,672.45,743.9,13010741,9360310617
01-Nov-18,747,747,714.1,720.7,3999401,2891089217
02-Nov-18,721.6,727.85,687.5,690.9,4445407,3139374469
05-Nov-18,692,708.7,690.1,696.35,2782174,1946123622
06-Nov-18,696.35,704.5,691.6,694.55,1752227,1223331642
07-Nov-18,699,699,693,697.25,111376,77637815.15
09-Nov-18,704,711,696.2,707.2,2573761,1810777081
12-Nov-18,707.2,731.35,693.1,724.55,4696550,3409100970
13-Nov-18,719.95,739.35,718,728.05,4401141,3210097576
14-Nov-18,725,727.9,692.1,700.25,3367710,2374857119
15-Nov-18,702,721.9,697.35,714.9,4485617,3208499162
16-Nov-18,714.7,732.3,711,728,2874046,2078820527
19-Nov-18,730,734.75,724.25,732.55,2212804,1616697444
20-Nov-18,732.5,732.5,704.05,709.7,2667937,1892327071
21-Nov-18,709.7,709.8,684.25,690.65,3108345,2148446649
22-Nov-18,702.7,710,685.45,690.8,4031353,2820094282
26-Nov-18,688,698.75,671,694.5,2993915,2048092793
27-Nov-18,695.7,708.3,685.05,694.15,2560757,1777321842
28-Nov-18,701,705.9,692,697.5,2767316,1934161606
29-Nov-18,706,706,685.25,687.5,2351937,1629086948
30-Nov-18,688.8,709.9,686.95,705.95,3292579,2306061492
03-Dec-18,706.8,717.65,703.7,712.7,2410009,1714754275
04-Dec-18,712.7,724.75,704.55,723.55,2896702,2073683439
05-Dec-18,711.05,739.9,711.05,726.85,4864922,3548129720
06-Dec-18,724,724,690.6,696.4,3467903,2431187675
07-Dec-18,698,703.95,685.15,694.25,2423892,1687389359
10-Dec-18,687,705,680.05,687.9,2334813,1619599949
11-Dec-18,690,708.9,685,695.3,3495336,2441548234
12-Dec-18,700,711.2,690.55,705.35,2355119,1655757997
13-Dec-18,706,713,697.1,709.3,2593714,1830689094
14-Dec-18,709.15,716.8,705.1,712.2,1982037,1410466289
17-Dec-18,712.5,722.5,711.5,719.75,1435014,1028735154
18-Dec-18,715,716.55,704.2,709,1905592,1351234564
19-Dec-18,709,714.05,691.9,709.45,2702676,1897971900
20-Dec-18,702,717,702,707.75,1817880,1294452845
21-Dec-18,710,713.5,693,695.75,2063928,1448906247
24-Dec-18,699,704.9,690.6,697.9,1472565,1030121010
26-Dec-18,695.9,697.9,686,693.55,1881689,1299298226
27-Dec-18,702,713.5,696.15,708.9,3018106,2135626427
28-Dec-18,710,718.4,710,714,1863654,1330809919
31-Dec-18,720,726.45,715.1,723.15,1814655,1306528681
01-Jan-19,715,721.45,715,719.1,815535,585786790
01-Jan-19,715,721.45,715,719.1,815535,585786790
02-Jan-19,719.15,729.7,709.25,712.05,2576769,1853490297
03-Jan-19,715.05,716,685.25,691.25,3558015,2478518161
04-Jan-19,694.45,697.05,672.5,681.1,3926171,2675046533
07-Jan-19,685,690.85,682.55,687.5,1885000,1294588954
08-Jan-19,688,692.4,685.2,689.85,1300906,895595055.4
09-Jan-19,694.2,701.4,684,693.7,2183998,1518839331
10-Jan-19,695,696.95,689.15,694.55,1454656,1008550548
11-Jan-19,694,701.25,687,699.2,1849817,1284434368
14-Jan-19,703,703.1,676.9,679.85,1558602,1068755959
15-Jan-19,682.95,710.8,682.05,706.25,2491520,1739847434
16-Jan-19,705,705,697,699.9,1922647,1345340981
17-Jan-19,699.5,709.1,696,705.55,1434040,1009497074
18-Jan-19,705,714.2,702.35,709.15,1888004,1338136987
21-Jan-19,710.35,721.4,709,713.9,2586962,1854447995
22-Jan-19,714,720,701.8,714.2,2839669,2014797485
23-Jan-19,714,725.9,711,720.7,1965283,1417402775
24-Jan-19,724,730,716.5,727.75,1849102,1339079973
25-Jan-19,732,735.2,724,729.05,2528541,1848075917
28-Jan-19,732.2,738,721.15,735.15,1804582,1320155865
29-Jan-19,735.2,742.4,721.4,731.5,3100457,2266348237
30-Jan-19,732,733.4,711.75,714.6,2139900,1540619239
31-Jan-19,718,736.7,718,731.9,3253640,2379219664
01-Feb-19,732.95,750.6,728,746.6,2260029,1673996617
04-Feb-19,749,752.25,736.6,749.15,1518373,1130463060
05-Feb-19,752,760,740.2,751,2446263,1830495082
06-Feb-19,784,814.5,774,811.35,14860848,11854928342
07-Feb-19,809,816.2,798.1,805,4966655,4000271201
08-Feb-19,800,818,800,805.55,5242725,4243881339
11-Feb-19,809,813.9,804,809.4,2541742,2055484929
12-Feb-19,809.9,814.9,796.45,805.15,2416559,1939773449
13-Feb-19,805,811.1,797.8,809.7,2032331,1638818255
14-Feb-19,805.8,811.75,800.4,805.9,2464657,1989765477
15-Feb-19,804.8,804.8,777.25,799.65,4312334,3413748153
18-Feb-19,815,822,800.5,803.45,3851335,3116702548
19-Feb-19,807,809,788.85,791,2372030,1886821363
20-Feb-19,794.05,816.25,785.25,812.4,3340240,2675590656
21-Feb-19,814,840,809.1,820.65,14193982,11738555073
22-Feb-19,824.9,829.75,818.1,826,4789937,3947915952
25-Feb-19,830.2,832.9,822.5,830.65,2881535,2385208427
26-Feb-19,825,838.4,820.6,833.3,3319590,2758821720
27-Feb-19,836.4,837.95,820.6,825.6,3703224,3065440378
28-Feb-19,833,838.4,825,830.15,6409662,5325026978
01-Mar-19,831,836.5,829.1,831.8,3820707,3179215948
05-Mar-19,822.5,824.7,808.05,810,4927644,4007002129
06-Mar-19,812,829.7,812,823.55,3999053,3286368741
07-Mar-19,823.55,825.45,806.25,808.25,2306250,1876715769
08-Mar-19,810.2,813.5,802.6,811.35,1437045,1163379979
11-Mar-19,812,814.4,803,807.15,2699806,2181756058
12-Mar-19,811,813.75,801.15,804.7,2793702,2249601713
13-Mar-19,808.9,816,788,789.95,4815576,3842139173
14-Mar-19,792.1,795,775,788.45,3112666,2443607510
15-Mar-19,794,807.5,787,799.3,3854238,3078177016
18-Mar-19,804.95,805.7,782.25,788.6,3379301,2684074588
19-Mar-19,793.5,797.45,783.25,794.65,2413153,1903987046
20-Mar-19,797,806.2,787.3,789.85,3331375,2651973857
22-Mar-19,794.5,798,783.2,788.75,2815749,2219648827
25-Mar-19,792,795.45,786.4,789.6,1861646,1471278170
26-Mar-19,790.2,791.9,768.15,770.75,3169827,2452134886
27-Mar-19,771,773,761.6,764.95,3893738,2979397272
28-Mar-19,770,782,768.05,771.7,3908706,3029513716
29-Mar-19,778.95,781.95,771,775.9,2455461,1903828806
01-Apr-19,782.85,794.8,779,785.5,3433947,2706228104
02-Apr-19,790.95,794,785.05,792.45,2596840,2050895132
03-Apr-19,792.45,793.35,776.25,777.7,1467406,1147844144
04-Apr-19,777.9,781.75,767.25,774.5,1751584,1352263883
05-Apr-19,779,787.1,774.5,777.25,1367411,1067608074
08-Apr-19,779.7,790,773.4,787.15,1368825,1069661496
09-Apr-19,790.35,797.7,787.3,789.5,2128462,1686717018
10-Apr-19,786.05,798.95,786,790.25,2497013,1976228968
11-Apr-19,790.4,795.75,778.6,780.95,1854222,1463036177
12-Apr-19,779,786.35,774.55,785.35,3162714,2468107991
15-Apr-19,785.35,799.4,785,797.2,3317405,2641289220
16-Apr-19,799,804.7,795.15,798.1,1868910,1494311550
18-Apr-19,804,809,798.1,800.35,6307643,5079908442
22-Apr-19,800.7,810.8,798.8,805.35,1833972,1477103227
23-Apr-19,806.5,807.95,800.05,804.95,1214892,976273381.9
24-Apr-19,807,820,806,818.75,2710117,2207859424
25-Apr-19,820,827,813.45,816.5,5447101,4468536960
26-Apr-19,816.5,826.85,816.5,823.25,1996703,1642323295
30-Apr-19,825.95,838,823.1,836.1,2783771,2315193213
02-May-19,834.9,846.5,829.1,837,3241791,2713026987
03-May-19,830,834.45,813,817.4,2329144,1908387474
06-May-19,810,825.5,810,820.15,1247845,1024913990
07-May-19,822,824.3,809.7,814.65,1810222,1476849390
08-May-19,813,814.1,799.6,802.3,1270071,1023265358
09-May-19,801,814.75,799.2,809.65,2024710,1637098639
10-May-19,810.4,813.4,800.4,808.4,1429055,1155923387
13-May-19,811.6,825.7,809.2,817.3,3719275,3048406244
14-May-19,818.8,818.8,786.6,790.05,2701861,2149579448
15-May-19,791,798.4,785.55,790.3,1662095,1316165688
16-May-19,788.65,794.75,781.35,789.35,1233818,972410529.9
17-May-19,793,793,776.55,784.85,1608854,1260037273
20-May-19,790,790,763,779.35,3754370,2897298272
21-May-19,780,784.8,768.1,773.05,1669926,1293860629
22-May-19,758,767.35,744.2,749.95,5888740,4429736676
23-May-19,760,761.35,740.55,743.3,3764857,2819137954
24-May-19,749.9,749.9,732.05,735.85,3591853,2645887470
27-May-19,737,738,719.5,726.05,3672605,2666429331
28-May-19,727,746.75,727,737.15,5583587,4111891277
29-May-19,736.95,748.25,733.65,738.85,2058402,1525364028
30-May-19,741.5,746,732.95,735,3367426,2481854836
31-May-19,740,763.8,738.15,760.35,5503111,4155822644
03-Jun-19,763.9,763.9,749,757.6,2826290,2137108593
04-Jun-19,756.3,762.7,746.8,748.3,2332547,1757586657
06-Jun-19,748.3,749.3,733.9,738,3225967,2384911627
07-Jun-19,738.1,752.7,729.4,750.75,1569343,1164428572
10-Jun-19,755.45,769.35,754.05,768.2,2539412,1945058064
11-Jun-19,770,770.75,759.25,762.1,2069998,1580855889
12-Jun-19,762,764.3,743.3,747.95,3056823,2293524223
13-Jun-19,744,752.7,738.5,744.1,2385606,1775534264
14-Jun-19,744,746.65,735.3,740.25,1348083,997446012.2
17-Jun-19,740,743.15,734.05,736.55,1333739,984238189.5
18-Jun-19,737.9,744.4,736.05,741.55,1645116,1219302845
19-Jun-19,742,744.3,729.55,735.6,1945921,1431329281
20-Jun-19,722,731,717.85,725.55,4139025,2995823131
21-Jun-19,729,744,726.5,740.45,7280809,5375050436
24-Jun-19,738,738,727,728.25,1242655,907228688.7
25-Jun-19,727,728.15,720,724.35,1451025,1050708467
26-Jun-19,721.3,730.85,716.4,718.1,2781711,2009698780
27-Jun-19,715.5,719,691.65,701.95,8567309,6015536261
28-Jun-19,706.9,715,704.1,706.6,3421172,2429275021
01-Jul-19,709.7,711.2,702.35,704.65,2073961,1464475591
02-Jul-19,702.05,713,700.25,711.65,2432132,1717154071
03-Jul-19,713,713.45,698.5,701.1,2040614,1437923177
04-Jul-19,701.4,706.75,697,700.6,2838357,1988363496
05-Jul-19,700.5,703,678.3,681.1,2813644,1945812501
08-Jul-19,680,685.75,665.5,680.35,2293102,1558922676
09-Jul-19,681,684,668.6,675.9,2180104,1471550528
10-Jul-19,671.05,684.8,668,674.85,2468773,1668376585
11-Jul-19,676.7,676.7,658.4,665.7,3449721,2291986119
12-Jul-19,665,672.9,663,665.8,1792810,1196816108
15-Jul-19,675,680.7,665.85,677.9,1883164,1266705631
16-Jul-19,680,681.6,670.5,675.95,2015642,1362240919
17-Jul-19,675.95,695.5,673.05,690.8,3271680,2253018005
18-Jul-19,687.35,694.25,680.1,687.2,2984256,2050077813
19-Jul-19,687.2,691.5,664.4,675.05,2005513,1353302284
22-Jul-19,671,679,670,671.95,1286218,866763843.1
23-Jul-19,673.25,675.55,665.75,671.2,1462269,980538456.8
24-Jul-19,670.35,679.8,651.45,660.45,3060459,2035218113
25-Jul-19,647.8,657.65,641.5,652.5,2751865,1793046236
26-Jul-19,649.7,651,641.05,643.5,1637706,1055942726
29-Jul-19,641,654.65,641,646.3,2524484,1634480344
30-Jul-19,645,650.3,633.15,640.25,2882913,1847979999
31-Jul-19,629,639.8,607.15,636.25,9651731,6011112621
01-Aug-19,632.05,633.45,619,625.65,3982949,2487899211
02-Aug-19,625,639.1,618.4,636.15,2172845,1366194090
05-Aug-19,631.15,651.05,625.3,648.05,3140140,2012626836
06-Aug-19,650.1,679.85,650.1,670.6,7226321,4817842778
07-Aug-19,671.8,678.5,670.3,674.45,3239880,2187918308
08-Aug-19,674,683.9,665,680.2,2708834,1826531900
09-Aug-19,679,680.75,659.75,663.35,3743407,2524591106
13-Aug-19,661.1,662.5,636,639.15,2716622,1749395305
14-Aug-19,639.05,662.5,638.9,659.1,2627043,1720291636
16-Aug-19,656.9,661,646.15,659,3067796,2002182062
19-Aug-19,662,674.4,661.5,670.35,2871173,1918420661
20-Aug-19,674,680,664.65,668.9,3913608,2625939689
21-Aug-19,670,675,669.3,672.8,2106655,1416500798
22-Aug-19,672.65,684,668.1,682.75,3353812,2276307779
23-Aug-19,684.25,694.4,679.4,683.85,7015461,4832688723
26-Aug-19,689.8,693,670.2,691.15,1767289,1209048283
27-Aug-19,689.85,689.85,673.2,676.35,3160545,2151154068
28-Aug-19,676,693.45,676,690.2,2749273,1888276098
29-Aug-19,684.15,694,681,691.15,2789979,1924881196
30-Aug-19,693,700.7,675.85,693.65,3067856,2103187185
03-Sep-19,698,716.9,698,704.5,5044667,3579901690
04-Sep-19,705,709.75,692.2,703.25,2027768,1420456188
05-Sep-19,710,710,691.05,695.45,2019839,1408924121
06-Sep-19,716.35,734.45,716.35,721.75,10663234,7741539989
09-Sep-19,723,723,710,712.9,1754023,1251679804
11-Sep-19,718,723.25,701.25,703.7,2702792,1905558859
12-Sep-19,701.1,709.2,694,705.55,3282740,2302144197
13-Sep-19,705.25,711.3,701,709.5,1073430,759557028.8
16-Sep-19,710.1,723.25,710.1,719.45,2500556,1789530048
17-Sep-19,719.9,719.9,699.15,705.95,2948429,2076382897
18-Sep-19,710,718.1,701.9,716.75,1666369,1186301821
19-Sep-19,715.7,715.7,700,703.35,1570183,1106250244
20-Sep-19,701.3,716.2,696.05,700.85,3394351,2384756093
23-Sep-19,703,704.95,675.1,682.8,2256769,1548810033
24-Sep-19,686.05,705.9,683.7,703.85,3128057,2185982289
25-Sep-19,704.05,709.95,698,705.9,3512690,2480053904
26-Sep-19,705.45,716,701.8,713.7,3300104,2348065687
27-Sep-19,710,718.65,702.05,704.3,2434719,1728697731
30-Sep-19,704.5,716.6,696.2,714.5,2136186,1518158926
01-Oct-19,715,715,700,704.95,1709480,1207179651
03-Oct-19,705.25,717.75,692.55,702.5,2111319,1492456956
04-Oct-19,705,713.8,702.55,708.15,2273166,1609950114
07-Oct-19,708.15,716.8,700.7,704.8,2578403,1820246371
09-Oct-19,702.8,713.9,701.85,711.05,1115851,790089117.1
10-Oct-19,708.05,718.85,703.5,711.3,1507268,1074323775
11-Oct-19,701.3,723.9,697.5,721.45,3785425,2689484722
14-Oct-19,721,728.65,717.45,720.75,1871571,1352580299
15-Oct-19,724,729,719,720.5,1482881,1071783724
16-Oct-19,720.1,729.75,717.7,727.7,2114943,1532736124
17-Oct-19,725,731,715.95,724.35,2177984,1570578737
18-Oct-19,724.45,737.75,722.7,734.2,2907649,2127481940
22-Oct-19,727.4,732,714.3,717.65,2825230,2045317101
23-Oct-19,717.65,734.4,716.35,726.6,2143330,1560025269
24-Oct-19,730,745,724.4,726.35,2888332,2125024234
25-Oct-19,730.9,730.9,701.2,720.95,2785014,1996457842
27-Oct-19,723,737.4,718.5,726.75,194215,141016479.5
29-Oct-19,728,763,725.1,754.75,3292048,2457338968
30-Oct-19,762,764.8,745.55,754.4,2232609,1683192245
31-Oct-19,754.95,759.35,736.6,739,4178139,3108223612
01-Nov-19,740.9,764,740,760.45,4136257,3119942024
04-Nov-19,760.45,777.6,753.45,769.5,4936914,3788725396
05-Nov-19,772,775.55,764.8,773.25,3303839,2546688951
06-Nov-19,784,784,767.6,771.9,9486591,7354464955
07-Nov-19,775,775,765.05,769.7,2060900,1587326686
08-Nov-19,772,777.85,770.3,771.35,2368591,1830104805
11-Nov-19,769.95,774.5,768.05,770.4,1345883,1037891134
13-Nov-19,768,773.8,746,757.05,2434874,1850481218
14-Nov-19,756,763.5,748.3,758.35,2564424,1938070011
15-Nov-19,758.35,763.25,749.3,751.95,1787358,1349613763
18-Nov-19,752,758.3,747.5,751.8,2216434,1668092170
19-Nov-19,754,766,752,763.15,2725437,2079413590
20-Nov-19,764.9,773,755.95,771.4,2343750,1794570066
21-Nov-19,775,780,762.8,765.15,2102137,1619547660
22-Nov-19,765,765,742.8,754.2,1819912,1364949260
25-Nov-19,754.2,765.7,750.85,763.55,1837243,1401299327
26-Nov-19,766,767.85,756.3,763.6,2968850,2266360523
27-Nov-19,762.85,769.55,757.35,767.55,1369944,1047282876
28-Nov-19,765.15,772.1,762,766.25,1096867,842027464
29-Nov-19,766,772.35,758.4,761.45,1236902,945724883.7
02-Dec-19,758.1,759.9,732.3,748.45,4333335,3210560838
03-Dec-19,748.05,756.7,743.3,746.25,1838085,1379716052
04-Dec-19,746.9,761.5,743.55,758.8,1870954,1414123542
05-Dec-19,755,766.75,752.1,764.9,2475102,1890308976
06-Dec-19,763.2,771.35,755.55,757.5,1092422,834414201.5
09-Dec-19,759.45,759.45,746.5,750.35,1435556,1078853549
10-Dec-19,749.95,749.95,737.3,744.95,1582428,1174548270
11-Dec-19,741,760,741,757.95,1644499,1241946718
12-Dec-19,761,766,752.5,756.45,1184008,900570962.1
13-Dec-19,758.95,763.95,748.25,761.85,2019424,1527067732
16-Dec-19,762.7,784,759,773.3,5810893,4513221406
17-Dec-19,775.55,782,772.6,777.35,2421510,1882842810
18-Dec-19,780.1,794,780.1,786.65,5676894,4467550765
19-Dec-19,790,790,778.1,782.75,2099931,1643345391
20-Dec-19,784.05,787.7,778,783.35,2092547,1637256931
23-Dec-19,778.6,787.4,774.95,775.95,1887292,1469839268
24-Dec-19,776,777.95,767.6,772.05,1413973,1090841316
26-Dec-19,771,779.05,768.05,770.4,1276520,988080734.5
27-Dec-19,771,781.4,769.1,780.2,1363474,1059918240
30-Dec-19,782.7,784.85,779.1,782.7,1055528,826133203
31-Dec-19,780.05,780.95,760,762.3,3004887,2303320753
01-Jan-20,766,766.8,760.35,762.1,746371,569775063.3
01-Jan-20,766,766.8,760.35,762.1,746371,569775063.3
02-Jan-20,762.1,769.15,761,766.05,1133488,868629849.9
03-Jan-20,766,779.9,763.55,775.1,2121704,1644607528
06-Jan-20,774.85,778.8,768.15,770.4,1734439,1341937267
07-Jan-20,770,778.5,760.6,777.1,1937143,1493338619
08-Jan-20,770.1,784.9,767.1,769.8,2596664,2015873636
09-Jan-20,770.5,776.45,762.2,773.65,1678891,1293041412
10-Jan-20,779,781.9,772.45,776.25,1105725,858811903.7
13-Jan-20,779.9,788.7,775.05,785.85,1393509,1093614875
14-Jan-20,785.85,797.8,783.7,796.25,1628535,1287971904
15-Jan-20,796.15,803.65,788.5,795.15,1759644,1400763787
16-Jan-20,793,795.7,781.1,782.85,1110008,871717406.9
17-Jan-20,783.5,786.75,775.5,778.45,989312,771805387.4
20-Jan-20,778.5,785.45,774.55,778.2,1620105,1263588654
21-Jan-20,777.25,783.4,775,778.9,976954,761243503.2
22-Jan-20,780,790.45,776.2,778.75,1192201,932006704.4
23-Jan-20,777.25,780.45,766.9,768.95,2018777,1557260997
24-Jan-20,765.1,788.75,763.3,787.3,2364265,1837162288
27-Jan-20,786,796.25,779.65,791.5,1175606,929252238.2
28-Jan-20,792.5,795.75,784.6,794.25,1506685,1192332300
29-Jan-20,796.9,807.2,793.55,804.15,2565136,2058091995
30-Jan-20,805.6,807.95,784,791.35,2493688,1977092055
31-Jan-20,796.85,802.5,783,796.6,3081521,2449207466
01-Feb-20,796.95,812,765.7,807.55,6476968,5135770890
03-Feb-20,808,818.7,790.5,793.15,3383074,2733487457
04-Feb-20,794.3,813,794.3,811.1,1779834,1437197156
05-Feb-20,810,816,807,814.05,1613898,1310385938
06-Feb-20,812.7,825.95,810.05,817.7,1553656,1272523744
07-Feb-20,817.7,825.45,814.25,824.45,1397438,1146921010
10-Feb-20,827,827.1,811.5,813.65,1098971,896298071.5
11-Feb-20,813,821.85,811.05,819.95,1143705,933817658.1
12-Feb-20,820,826.45,816.8,821.5,1394424,1146700870
13-Feb-20,822.8,830,814.35,828,1737974,1425807712
14-Feb-20,827,838,825.05,834.15,2143044,1786993119
17-Feb-20,835.95,837,827.45,833.25,793328,660416981.1
18-Feb-20,825.35,840,825.35,838.8,1507814,1260330527
19-Feb-20,839,844.85,836.05,840.9,881874,741116722.4
19-Feb-20,839,844.85,836.05,840.9,881874,741116722.4
19-Feb-20,839,844.85,836.05,840.9,881874,741116722.4
19-Feb-20,839,844.85,836.05,840.9,881874,741116722.4
19-Feb-20,839,844.85,836.05,840.9,881874,741116722.4
20-Feb-20,840.15,845.9,826.95,829.6,1066232,891413811.3
24-Feb-20,828.95,843.9,815.75,820.1,2917544,2429960042
25-Feb-20,822,826.8,809.05,822.1,2479975,2026488865
26-Feb-20,820,825.5,808.2,811.45,2212784,1808686906
27-Feb-20,807,819.7,800.2,809.15,1907768,1540558959
28-Feb-20,789.8,808,732.05,744.4,5959364,4493839991
02-Mar-20,742,754.45,734.4,744.55,3784522,2819652716
03-Mar-20,750,757.65,742.1,752.3,2168900,1625039057
03-Mar-20,750,757.65,742.1,752.3,2168900,1625039057
03-Mar-20,750,757.65,742.1,752.3,2168900,1625039057
03-Mar-20,750,757.65,742.1,752.3,2168900,1625039057
03-Mar-20,750,757.65,742.1,752.3,2168900,1625039057
04-Mar-20,754,774.85,748,771.3,2685540,2041752643
04-Mar-20,754,774.85,748,771.3,2685540,2041752643
04-Mar-20,754,774.85,748,771.3,2685540,2041752643
04-Mar-20,754,774.85,748,771.3,2685540,2041752643
04-Mar-20,754,774.85,748,771.3,2685540,2041752643
04-Mar-20,754,774.85,748,771.3,2685540,2041752643
05-Mar-20,769.95,784,752.35,756.1,2126955,1639063056
06-Mar-20,746.1,749.75,731.4,740.4,2004893,1488833610
09-Mar-20,715,730,696.55,704.8,3429034,2428157421
11-Mar-20,681,713.9,666,708.55,4626235,3238694414
12-Mar-20,676,690,637.1,649.85,3796969,2494693877
13-Mar-20,603.25,670,525.9,655.95,4553639,2863925383
16-Mar-20,634.8,634.8,591,603.4,6499358,3958056620
17-Mar-20,600,617.95,583.3,595.45,3333751,2017728863
18-Mar-20,600,611.25,570.65,579.65,3548532,2098833640
19-Mar-20,549.65,577.65,523,530,4932164,2694861623
20-Mar-20,525.1,595.45,525.1,576.35,6316078,3591614182
23-Mar-20,540,542,471.4,487.2,2912769,1503732873
24-Mar-20,487,533.95,487,503.5,4082147,2075254662
25-Mar-20,509,542.85,507.05,526.7,3664272,1919732608
26-Mar-20,539.35,564.9,513,515.2,5979874,3150274657
